image_id,file_name,width,height,x_min,y_min,x_max,y_max,class_id
ISIC_0015110,ISIC_0015110.jpg,512,512,73,73,425,397,1
ISIC_0015113,ISIC_0015113.jpg,512,512,109,141,321,485,1
ISIC_0015115,ISIC_0015115.jpg,512,512,62,30,419,462,1
ISIC_0015118,ISIC_0015118.jpg,512,512,36,1,406,512,1
ISIC_0015124,ISIC_0015124.jpg,512,512,69,65,433,489,1
ISIC_0015125,ISIC_0015125.jpg,512,512,139,159,376,439,1
ISIC_0015127,ISIC_0015127.jpg,512,512,103,73,384,445,1
ISIC_0015129,ISIC_0015129.jpg,512,512,134,95,354,403,1
ISIC_0015130,ISIC_0015130.jpg,512,512,88,61,393,439,1
ISIC_0015132,ISIC_0015132.jpg,512,512,71,29,467,506,1
ISIC_0015133,ISIC_0015133.jpg,512,512,210,30,459,407,1
ISIC_0015136,ISIC_0015136.jpg,512,512,90,84,393,471,1
ISIC_0015139,ISIC_0015139.jpg,512,512,140,111,320,344,1
ISIC_0015140,ISIC_0015140.jpg,512,512,3,0,481,500,1
ISIC_0015142,ISIC_0015142.jpg,512,512,81,1,428,476,1
ISIC_0015144,ISIC_0015144.jpg,512,512,209,37,345,293,1
ISIC_0015146,ISIC_0015146.jpg,512,512,122,89,355,483,1
ISIC_0015149,ISIC_0015149.jpg,512,512,95,0,442,475,1
ISIC_0015150,ISIC_0015150.jpg,512,512,99,0,406,451,1
ISIC_0015152,ISIC_0015152.jpg,512,512,140,53,407,455,1
ISIC_0015153,ISIC_0015153.jpg,512,512,28,6,486,509,1
ISIC_0015155,ISIC_0015155.jpg,512,512,112,98,345,493,1
ISIC_0015156,ISIC_0015156.jpg,512,512,74,170,475,512,1
ISIC_0015157,ISIC_0015157.jpg,512,512,52,120,458,495,1
ISIC_0015158,ISIC_0015158.jpg,512,512,222,185,404,442,1
ISIC_0015160,ISIC_0015160.jpg,512,512,85,41,432,449,1
ISIC_0015161,ISIC_0015161.jpg,512,512,88,0,386,442,1
ISIC_0015163,ISIC_0015163.jpg,512,512,180,2,398,512,1
ISIC_0015166,ISIC_0015166.jpg,512,512,137,21,485,512,1
ISIC_0015167,ISIC_0015167.jpg,512,512,0,0,512,486,1
ISIC_0015170,ISIC_0015170.jpg,512,512,96,73,389,449,1
ISIC_0015171,ISIC_0015171.jpg,512,512,0,0,512,512,1
ISIC_0015173,ISIC_0015173.jpg,512,512,31,0,379,474,1
ISIC_0015174,ISIC_0015174.jpg,512,512,94,86,388,351,1
ISIC_0015175,ISIC_0015175.jpg,512,512,123,220,381,510,1
ISIC_0015176,ISIC_0015176.jpg,512,512,27,38,404,512,1
ISIC_0015179,ISIC_0015179.jpg,512,512,67,45,374,428,1
ISIC_0015180,ISIC_0015180.jpg,512,512,56,100,368,393,1
ISIC_0015184,ISIC_0015184.jpg,512,512,135,139,391,387,1
ISIC_0015185,ISIC_0015185.jpg,512,512,74,0,441,512,1
ISIC_0015189,ISIC_0015189.jpg,512,512,117,101,381,457,1
ISIC_0015190,ISIC_0015190.jpg,512,512,65,17,417,481,1
ISIC_0015193,ISIC_0015193.jpg,512,512,66,60,448,471,1
ISIC_0015200,ISIC_0015200.jpg,512,512,25,9,512,512,1
ISIC_0015201,ISIC_0015201.jpg,512,512,64,96,388,399,1
ISIC_0015202,ISIC_0015202.jpg,512,512,126,138,333,391,1
ISIC_0015203,ISIC_0015203.jpg,512,512,2,4,493,511,1
ISIC_0015204,ISIC_0015204.jpg,512,512,53,49,425,512,1
ISIC_0015206,ISIC_0015206.jpg,512,512,129,33,343,345,1
ISIC_0015207,ISIC_0015207.jpg,512,512,133,59,420,422,1
ISIC_0015208,ISIC_0015208.jpg,512,512,133,46,467,508,1
ISIC_0015211,ISIC_0015211.jpg,512,512,87,1,468,511,1
ISIC_0015212,ISIC_0015212.jpg,512,512,188,171,345,362,1
ISIC_0015215,ISIC_0015215.jpg,512,512,156,83,366,429,1
ISIC_0015216,ISIC_0015216.jpg,512,512,8,2,512,512,1
ISIC_0015218,ISIC_0015218.jpg,512,512,66,101,373,463,1
ISIC_0015219,ISIC_0015219.jpg,512,512,117,77,405,429,1
ISIC_0015220,ISIC_0015220.jpg,512,512,45,0,509,512,1
ISIC_0015223,ISIC_0015223.jpg,512,512,171,186,281,365,1
ISIC_0015224,ISIC_0015224.jpg,512,512,9,2,486,511,1
ISIC_0015226,ISIC_0015226.jpg,512,512,187,151,275,284,1
ISIC_0015229,ISIC_0015229.jpg,512,512,5,1,512,512,1
ISIC_0015232,ISIC_0015232.jpg,512,512,72,73,367,464,1
ISIC_0015233,ISIC_0015233.jpg,512,512,136,95,416,418,1
ISIC_0015237,ISIC_0015237.jpg,512,512,129,1,447,485,1
ISIC_0015241,ISIC_0015241.jpg,512,512,94,102,348,358,1
ISIC_0015243,ISIC_0015243.jpg,512,512,41,0,473,512,1
ISIC_0015244,ISIC_0015244.jpg,512,512,115,0,400,512,1
ISIC_0015245,ISIC_0015245.jpg,512,512,62,24,419,472,1
ISIC_0015250,ISIC_0015250.jpg,512,512,88,89,340,381,1
ISIC_0015251,ISIC_0015251.jpg,512,512,293,214,346,355,1
ISIC_0015254,ISIC_0015254.jpg,512,512,150,19,400,391,1
ISIC_0015255,ISIC_0015255.jpg,512,512,5,1,511,512,1
ISIC_0015256,ISIC_0015256.jpg,512,512,18,1,495,511,1
ISIC_0015258,ISIC_0015258.jpg,512,512,2,2,510,454,1
ISIC_0015260,ISIC_0015260.jpg,512,512,161,185,433,417,1
ISIC_0015264,ISIC_0015264.jpg,512,512,178,118,297,350,1
ISIC_0015270,ISIC_0015270.jpg,512,512,128,82,350,433,1
ISIC_0015273,ISIC_0015273.jpg,512,512,166,209,286,354,1
ISIC_0015274,ISIC_0015274.jpg,512,512,2,3,499,512,1
ISIC_0015276,ISIC_0015276.jpg,512,512,232,182,354,342,1
ISIC_0015279,ISIC_0015279.jpg,512,512,134,110,381,416,1
ISIC_0015283,ISIC_0015283.jpg,512,512,73,77,443,485,1
ISIC_0015284,ISIC_0015284.jpg,512,512,148,60,445,510,1
ISIC_0015291,ISIC_0015291.jpg,512,512,125,168,355,470,1
ISIC_0015293,ISIC_0015293.jpg,512,512,136,150,343,410,1
ISIC_0015295,ISIC_0015295.jpg,512,512,5,0,496,505,1
ISIC_0015298,ISIC_0015298.jpg,512,512,144,157,335,391,1
ISIC_0015309,ISIC_0015309.jpg,512,512,45,142,241,475,1
ISIC_0015310,ISIC_0015310.jpg,512,512,73,32,455,505,1
ISIC_0015311,ISIC_0015311.jpg,512,512,74,0,401,512,1
ISIC_0015312,ISIC_0015312.jpg,512,512,90,51,411,480,1
ISIC_0015313,ISIC_0015313.jpg,512,512,0,0,432,501,1
ISIC_0015330,ISIC_0015330.jpg,512,512,154,117,367,420,1
ISIC_0015331,ISIC_0015331.jpg,512,512,134,24,421,441,1
ISIC_0015353,ISIC_0015353.jpg,512,512,28,10,476,512,1
ISIC_0015355,ISIC_0015355.jpg,512,512,133,144,365,296,1
ISIC_0015357,ISIC_0015357.jpg,512,512,157,154,300,373,1
ISIC_0015360,ISIC_0015360.jpg,512,512,64,130,479,410,1
ISIC_0015363,ISIC_0015363.jpg,512,512,49,0,408,510,1
ISIC_0015368,ISIC_0015368.jpg,512,512,39,21,482,512,1
ISIC_0015369,ISIC_0015369.jpg,512,512,197,202,347,416,1
ISIC_0015383,ISIC_0015383.jpg,512,512,160,48,322,459,1
ISIC_0015390,ISIC_0015390.jpg,512,512,59,3,510,510,1
ISIC_0015395,ISIC_0015395.jpg,512,512,129,73,386,452,1
ISIC_0015401,ISIC_0015401.jpg,512,512,73,37,345,361,1
ISIC_0015403,ISIC_0015403.jpg,512,512,120,122,378,393,1
ISIC_0015404,ISIC_0015404.jpg,512,512,100,3,448,510,1
ISIC_0015411,ISIC_0015411.jpg,512,512,165,202,333,438,1
ISIC_0015412,ISIC_0015412.jpg,512,512,97,64,425,433,1
ISIC_0015416,ISIC_0015416.jpg,512,512,85,75,509,511,1
ISIC_0015417,ISIC_0015417.jpg,512,512,128,75,394,435,1
ISIC_0015418,ISIC_0015418.jpg,512,512,95,117,436,381,1
ISIC_0015419,ISIC_0015419.jpg,512,512,2,3,394,511,1
ISIC_0015436,ISIC_0015436.jpg,512,512,69,90,417,412,1
ISIC_0015440,ISIC_0015440.jpg,512,512,215,134,331,376,1
ISIC_0015443,ISIC_0015443.jpg,512,512,141,49,417,437,1
ISIC_0015445,ISIC_0015445.jpg,512,512,1,77,509,511,1
ISIC_0015447,ISIC_0015447.jpg,512,512,17,3,511,511,1
ISIC_0015455,ISIC_0015455.jpg,512,512,48,85,406,399,1
ISIC_0015464,ISIC_0015464.jpg,512,512,51,33,429,472,1
ISIC_0015466,ISIC_0015466.jpg,512,512,1,2,450,498,1
ISIC_0015468,ISIC_0015468.jpg,512,512,171,94,326,363,1
ISIC_0015476,ISIC_0015476.jpg,512,512,144,81,354,415,1
ISIC_0015481,ISIC_0015481.jpg,512,512,226,142,400,391,1
ISIC_0015482,ISIC_0015482.jpg,512,512,84,0,398,477,1
ISIC_0015483,ISIC_0015483.jpg,512,512,81,109,372,452,1
ISIC_0015485,ISIC_0015485.jpg,512,512,29,0,411,512,1
ISIC_0015496,ISIC_0015496.jpg,512,512,96,41,368,421,1
ISIC_0015510,ISIC_0015510.jpg,512,512,158,169,322,413,1
ISIC_0015526,ISIC_0015526.jpg,512,512,151,91,295,377,1
ISIC_0015537,ISIC_0015537.jpg,512,512,99,2,408,499,1
ISIC_0015544,ISIC_0015544.jpg,512,512,205,0,391,512,1
ISIC_0015559,ISIC_0015559.jpg,512,512,76,65,265,455,1
ISIC_0015563,ISIC_0015563.jpg,512,512,207,216,340,364,1
ISIC_0015566,ISIC_0015566.jpg,512,512,86,46,304,487,1
ISIC_0015568,ISIC_0015568.jpg,512,512,82,90,292,372,1
ISIC_0015582,ISIC_0015582.jpg,512,512,175,105,387,329,1
ISIC_0015593,ISIC_0015593.jpg,512,512,71,94,394,434,1
ISIC_0015603,ISIC_0015603.jpg,512,512,218,155,350,367,1
ISIC_0015607,ISIC_0015607.jpg,512,512,1,3,473,512,1
ISIC_0015614,ISIC_0015614.jpg,512,512,163,192,381,408,1
ISIC_0015617,ISIC_0015617.jpg,512,512,4,55,484,491,1
ISIC_0015625,ISIC_0015625.jpg,512,512,105,22,424,507,1
ISIC_0015627,ISIC_0015627.jpg,512,512,129,129,313,361,1
ISIC_0015631,ISIC_0015631.jpg,512,512,99,101,377,407,1
ISIC_0015636,ISIC_0015636.jpg,512,512,103,0,442,512,1
ISIC_0015638,ISIC_0015638.jpg,512,512,111,0,313,512,1
ISIC_0015641,ISIC_0015641.jpg,512,512,127,42,431,440,1
ISIC_0015645,ISIC_0015645.jpg,512,512,170,120,361,439,1
ISIC_0015936,ISIC_0015936.jpg,512,512,187,214,287,404,1
ISIC_0015937,ISIC_0015937.jpg,512,512,206,163,296,286,1
ISIC_0015939,ISIC_0015939.jpg,512,512,220,169,299,311,1
ISIC_0015940,ISIC_0015940.jpg,512,512,218,208,278,302,1
ISIC_0015941,ISIC_0015941.jpg,512,512,195,191,277,296,1
ISIC_0015942,ISIC_0015942.jpg,512,512,240,207,286,306,1
ISIC_0015943,ISIC_0015943.jpg,512,512,227,199,282,296,1
ISIC_0015944,ISIC_0015944.jpg,512,512,205,171,303,326,1
ISIC_0015945,ISIC_0015945.jpg,512,512,230,166,295,317,1
ISIC_0015946,ISIC_0015946.jpg,512,512,224,163,285,314,1
ISIC_0015947,ISIC_0015947.jpg,512,512,186,155,333,326,1
ISIC_0015948,ISIC_0015948.jpg,512,512,177,191,315,361,1
ISIC_0015949,ISIC_0015949.jpg,512,512,229,195,300,275,1
ISIC_0015950,ISIC_0015950.jpg,512,512,209,183,303,307,1
ISIC_0015951,ISIC_0015951.jpg,512,512,247,234,276,275,1
ISIC_0015952,ISIC_0015952.jpg,512,512,209,209,284,329,1
ISIC_0015953,ISIC_0015953.jpg,512,512,176,131,314,380,1
ISIC_0015955,ISIC_0015955.jpg,512,512,115,13,390,374,1
ISIC_0015956,ISIC_0015956.jpg,512,512,180,117,384,339,1
ISIC_0015957,ISIC_0015957.jpg,512,512,180,112,351,383,1
ISIC_0015958,ISIC_0015958.jpg,512,512,189,200,293,321,1
ISIC_0015960,ISIC_0015960.jpg,512,512,175,148,300,345,1
ISIC_0015961,ISIC_0015961.jpg,512,512,211,157,321,357,1
ISIC_0015962,ISIC_0015962.jpg,512,512,238,185,303,309,1
ISIC_0015963,ISIC_0015963.jpg,512,512,198,209,317,323,1
ISIC_0015964,ISIC_0015964.jpg,512,512,212,162,284,299,1
ISIC_0015965,ISIC_0015965.jpg,512,512,211,207,317,328,1
ISIC_0015966,ISIC_0015966.jpg,512,512,212,115,323,349,1
ISIC_0015967,ISIC_0015967.jpg,512,512,148,77,372,423,1
ISIC_0015968,ISIC_0015968.jpg,512,512,209,126,326,370,1
ISIC_0015969,ISIC_0015969.jpg,512,512,191,135,375,416,1
ISIC_0015971,ISIC_0015971.jpg,512,512,219,192,280,308,1
ISIC_0015972,ISIC_0015972.jpg,512,512,166,93,304,295,1
ISIC_0015973,ISIC_0015973.jpg,512,512,137,101,404,408,1
ISIC_0015974,ISIC_0015974.jpg,512,512,114,62,371,368,1
ISIC_0015975,ISIC_0015975.jpg,512,512,220,182,340,318,1
ISIC_0015976,ISIC_0015976.jpg,512,512,214,195,316,325,1
ISIC_0015978,ISIC_0015978.jpg,512,512,216,128,301,259,1
ISIC_0015980,ISIC_0015980.jpg,512,512,202,170,333,299,1
ISIC_0015981,ISIC_0015981.jpg,512,512,203,168,295,329,1
ISIC_0015982,ISIC_0015982.jpg,512,512,211,119,344,343,1
ISIC_0015983,ISIC_0015983.jpg,512,512,110,0,374,487,1
ISIC_0015984,ISIC_0015984.jpg,512,512,224,162,397,379,1
ISIC_0015985,ISIC_0015985.jpg,512,512,246,220,317,328,1
ISIC_0015986,ISIC_0015986.jpg,512,512,205,152,286,359,1
ISIC_0015987,ISIC_0015987.jpg,512,512,207,156,284,329,1
ISIC_0015989,ISIC_0015989.jpg,512,512,216,176,286,305,1
ISIC_0015990,ISIC_0015990.jpg,512,512,168,180,335,349,1
ISIC_0015991,ISIC_0015991.jpg,512,512,198,201,328,306,1
ISIC_0015993,ISIC_0015993.jpg,512,512,196,206,317,312,1
ISIC_0015994,ISIC_0015994.jpg,512,512,225,195,287,285,1
ISIC_0015995,ISIC_0015995.jpg,512,512,204,188,343,399,1
ISIC_0015996,ISIC_0015996.jpg,512,512,202,256,308,423,1
ISIC_0015997,ISIC_0015997.jpg,512,512,207,204,297,345,1
ISIC_0015998,ISIC_0015998.jpg,512,512,213,197,317,307,1
ISIC_0015999,ISIC_0015999.jpg,512,512,235,198,300,298,1
ISIC_0016000,ISIC_0016000.jpg,512,512,219,182,310,318,1
ISIC_0016003,ISIC_0016003.jpg,512,512,197,184,299,335,1
ISIC_0016004,ISIC_0016004.jpg,512,512,196,135,317,360,1
ISIC_0016005,ISIC_0016005.jpg,512,512,178,180,352,388,1
ISIC_0016006,ISIC_0016006.jpg,512,512,202,267,298,424,1
ISIC_0016007,ISIC_0016007.jpg,512,512,211,232,325,392,1
ISIC_0016008,ISIC_0016008.jpg,512,512,121,105,282,470,1
ISIC_0016009,ISIC_0016009.jpg,512,512,206,176,318,355,1
ISIC_0016011,ISIC_0016011.jpg,512,512,223,196,283,297,1
ISIC_0016012,ISIC_0016012.jpg,512,512,196,297,306,405,1
ISIC_0016013,ISIC_0016013.jpg,512,512,208,212,283,366,1
ISIC_0016014,ISIC_0016014.jpg,512,512,168,248,296,397,1
ISIC_0016015,ISIC_0016015.jpg,512,512,200,185,318,391,1
ISIC_0016016,ISIC_0016016.jpg,512,512,73,82,249,397,1
ISIC_0016017,ISIC_0016017.jpg,512,512,207,213,295,314,1
ISIC_0016019,ISIC_0016019.jpg,512,512,207,176,310,328,1
ISIC_0016022,ISIC_0016022.jpg,512,512,145,295,246,436,1
ISIC_0016023,ISIC_0016023.jpg,512,512,207,167,307,295,1
ISIC_0016024,ISIC_0016024.jpg,512,512,184,155,318,404,1
ISIC_0016025,ISIC_0016025.jpg,512,512,125,90,350,461,1
ISIC_0016026,ISIC_0016026.jpg,512,512,223,200,302,321,1
ISIC_0016027,ISIC_0016027.jpg,512,512,240,211,283,289,1
ISIC_0016028,ISIC_0016028.jpg,512,512,214,137,295,246,1
ISIC_0016029,ISIC_0016029.jpg,512,512,156,171,331,378,1
ISIC_0016030,ISIC_0016030.jpg,512,512,122,85,268,311,1
ISIC_0016033,ISIC_0016033.jpg,512,512,172,95,333,323,1
ISIC_0016034,ISIC_0016034.jpg,512,512,373,123,463,257,1
ISIC_0016035,ISIC_0016035.jpg,512,512,109,8,493,456,1
ISIC_0016036,ISIC_0016036.jpg,512,512,113,131,384,489,1
ISIC_0016037,ISIC_0016037.jpg,512,512,186,204,408,409,1
ISIC_0016038,ISIC_0016038.jpg,512,512,231,198,307,284,1
ISIC_0016040,ISIC_0016040.jpg,512,512,197,140,302,292,1
ISIC_0016041,ISIC_0016041.jpg,512,512,214,200,306,365,1
ISIC_0016042,ISIC_0016042.jpg,512,512,213,179,321,320,1
ISIC_0016043,ISIC_0016043.jpg,512,512,198,249,293,361,1
ISIC_0016044,ISIC_0016044.jpg,512,512,207,152,316,341,1
ISIC_0016045,ISIC_0016045.jpg,512,512,213,175,293,272,1
ISIC_0016046,ISIC_0016046.jpg,512,512,212,150,311,327,1
ISIC_0016048,ISIC_0016048.jpg,512,512,218,258,274,344,1
ISIC_0016050,ISIC_0016050.jpg,512,512,227,280,289,388,1
ISIC_0016051,ISIC_0016051.jpg,512,512,185,201,273,312,1
ISIC_0016052,ISIC_0016052.jpg,512,512,158,95,349,425,1
ISIC_0016053,ISIC_0016053.jpg,512,512,197,223,240,297,1
ISIC_0016054,ISIC_0016054.jpg,512,512,210,201,356,434,1
ISIC_0016055,ISIC_0016055.jpg,512,512,138,44,385,436,1
ISIC_0016056,ISIC_0016056.jpg,512,512,244,188,293,289,1
ISIC_0016057,ISIC_0016057.jpg,512,512,187,195,324,336,1
ISIC_0016058,ISIC_0016058.jpg,512,512,221,313,277,442,1
ISIC_0016059,ISIC_0016059.jpg,512,512,224,272,291,376,1
ISIC_0016060,ISIC_0016060.jpg,512,512,228,178,310,287,1
ISIC_0016061,ISIC_0016061.jpg,512,512,226,268,279,346,1
ISIC_0016062,ISIC_0016062.jpg,512,512,207,201,303,324,1
ISIC_0016063,ISIC_0016063.jpg,512,512,242,272,306,365,1
ISIC_0016064,ISIC_0016064.jpg,512,512,220,184,292,282,1
ISIC_0016065,ISIC_0016065.jpg,512,512,231,197,285,287,1
ISIC_0016066,ISIC_0016066.jpg,512,512,209,258,350,476,1
ISIC_0016068,ISIC_0016068.jpg,512,512,175,141,353,430,1
ISIC_0016069,ISIC_0016069.jpg,512,512,226,267,299,380,1
ISIC_0016070,ISIC_0016070.jpg,512,512,227,240,311,342,1
ISIC_0016071,ISIC_0016071.jpg,512,512,190,222,307,323,1
ISIC_0016072,ISIC_0016072.jpg,512,512,197,228,350,459,1
